Genre	Artist
Genre5	Fleetwood Mac
Genre3	The Who
Genre9	Santana
Genre7	The Moody Blues
Genre3	Grateful Dead
Genre9	The Who
Genre7	Pink Floyd
Genre5	Grateful Dead
Genre1	Santana
Genre7	Grateful Dead
Genre3	The Kinks
Genre3	Bob Seger
Genre3	Fleetwood Mac
Genre2	Townes Van Zandt
Genre3	Santana
Genre7	The Band
Genre9	Grateful Dead
Genre1	The Allman Brothers Band
Genre9	The Beatles
Genre9	Neil Young
Genre3	Frank Sinatra
Genre9	The Kinks
Genre3	The Band
Genre9	The Byrds
Genre3	The Rolling Stones
Genre0	John Williams
Genre0	 London Symphony Orchestra
Genre0	Eric Clapton
Genre9	Elvis Presley
Genre3	James Brown
Genre9	The Doors
Genre7	Aretha Franklin
Genre9	The Doors
Genre3	Led Zeppelin
Genre4	Bob Dylan
Genre3	Van Morrison
Genre1	The Rolling Stones
Genre1	Stevie Wonder
Genre1	Elvis Presley
Genre9	The Moody Blues
Genre3	The Moody Blues
Genre4	Bob Dylan
Genre1	The Rolling Stones
Genre7	Bob Dylan
Genre1	Yusuf / Cat Stevens
Genre1	Elton John
Genre2	Claude Debussy
Genre1	The Rolling Stones
Genre4	Chuck Berry
Genre0	John Williams
Genre4	Van Morrison
Genre2	Led Zeppelin
Genre4	Johnny Cash
Genre4	Van Morrison
Genre3	The Band
Genre3	Aretha Franklin
Genre0	Johannes Brahms
Genre0	 Jascha Heifetz
Genre7	James Taylor
Genre2	James Taylor
Genre2	Jimi Hendrix
Genre1	Yusuf / Cat Stevens
Genre2	Marvin Gaye
Genre9	Marvin Gaye
Genre9	Marvin Gaye
Genre9	Santana
Genre1	Elton John
Genre3	Jimi Hendrix
Genre1	The Rolling Stones
Genre1	Elton John
Genre9	Marvin Gaye
Genre1	José Alfredo Jimenez
Genre2	Marvin Gaye
Genre9	The Allman Brothers Band
Genre3	The Allman Brothers Band
Genre9	Marvin Gaye
Genre1	Marvin Gaye
Genre1	Marvin Gaye
Genre4	Bob Dylan
Genre3	Yusuf / Cat Stevens
Genre3	Fleetwood Mac
Genre7	John Denver
Genre3	The Who
Genre7	Elvis Presley
Genre0	Pink Floyd
Genre3	Marvin Gaye
Genre9	Townes Van Zandt
Genre1	Genesis
Genre3	Stevie Wonder
Genre4	Van Morrison
Genre3	John Denver
Genre3	Michael Jackson
Genre3	The Allman Brothers Band
Genre7	Aretha Franklin
Genre1	Fleetwood Mac
Genre1	The Rolling Stones
Genre3	Stevie Wonder
Genre1	Aretha Franklin
Genre7	Townes Van Zandt
Genre7	Stevie Wonder
Genre3	The Allman Brothers Band
Genre2	Michael Jackson
Genre9	Van Morrison
Genre1	Miles Davis
Genre4	John Denver
Genre7	Santana
Genre3	Santana
Genre1	Miles Davis
Genre5	Marvin Gaye
Genre3	The Rolling Stones
Genre7	Stevie Wonder
Genre3	Juan Gabriel
Genre4	Townes Van Zandt
Genre3	Santana
Genre1	Juan Gabriel
Genre3	Wings
Genre7	Billy Joel
Genre1	Grateful Dead
Genre3	Jimmy Buffett
Genre0	Bob Dylan
Genre3	Eric Clapton
Genre7	Jimmy Buffett
Genre3	Led Zeppelin
Genre1	ABBA
Genre4	Billy Joel
Genre3	David Bowie
Genre0	Bob Dylan
Genre2	Genesis
Genre9	Daryl Hall & John Oates
Genre3	Billy Joel
Genre7	John Denver
Genre1	Ennio Morricone
Genre3	Elton John
Genre3	Vicente Fernández
Genre5	Led Zeppelin
Genre1	Elton John
Genre0	Bob Dylan
Genre7	Neil Young
Genre2	Van Morrison
Genre3	Neil Young
Genre7	Fleetwood Mac
Genre3	Billy Joel
Genre3	Elton John
Genre1	Yes
Genre3	Electric Light Orchestra
Genre7	Queen
Genre4	Frank Sinatra
Genre4	John Denver
Genre7	Elvis Presley
Genre3	Grateful Dead
Genre3	The Rolling Stones
Genre3	Waylon Jennings
Genre4	Joni Mitchell
Genre7	Willie Nelson
Genre1	The Rolling Stones
Genre7	Van Morrison
Genre3	Queen
Genre1	Bob Dylan
Genre7	Willie Nelson
Genre1	Elton John
Genre4	Willie Nelson
Genre3	Eric Clapton
Genre7	Genesis
Genre9	Charles Mingus
Genre0	 London Symphony Orchestra
Genre3	Elton John
Genre1	Elvis Presley
Genre4	Eric Clapton
Genre3	The Velvet Underground
Genre3	Van Morrison
Genre9	Miles Davis
Genre2	The Isley Brothers
Genre4	The Velvet Underground
Genre4	The Velvet Underground
Genre7	Eric Clapton
Genre1	Eric Clapton
Genre7	Queen
Genre4	B.B. King
Genre0	Billy Joel
Genre0	Miles Davis
Genre7	Willie Nelson
Genre3	John Prine
Genre9	KISS
Genre3	Bob Dylan
Genre1	Yusuf / Cat Stevens
Genre9	KISS
Genre3	KISS
Genre4	Wings
Genre4	Fleetwood Mac
Genre3	Fleetwood Mac
Genre1	KISS
Genre1	Fleetwood Mac
Genre1	ABBA
Genre1	Yusuf / Cat Stevens
Genre2	Neil Young
Genre1	KISS
Genre3	KISS
Genre1	Queen
Genre3	Bob Dylan
Genre3	Bob Dylan
Genre3	Juan Gabriel
Genre1	Elvis Presley
Genre9	The Isley Brothers
Genre4	Bob Dylan
Genre3	Bob Dylan
Genre4	John Denver
Genre3	Bob Dylan
Genre1	The Who
Genre3	Led Zeppelin
Genre3	Queen
Genre3	Frank Zappa
Genre4	Willie Nelson
Genre4	Chuck Berry
Genre1	John Prine
Genre1	Bob Marley & The Wailers
Genre2	Wings
Genre7	John Denver
Genre3	Led Zeppelin
Genre9	Frank Zappa
Genre9	Joni Mitchell
Genre3	Elton John
Genre1	Bob Dylan
Genre1	Led Zeppelin
Genre1	Queen
Genre0	Pyotr Ilyich Tchaikovsky
Genre0	 London Symphony Orchestra
Genre9	KISS
Genre1	Ramones
Genre2	Black Sabbath
Genre0	Pyotr Ilyich Tchaikovsky
Genre0	 London Symphony Orchestra
Genre3	Vicente Fernández
Genre1	Black Sabbath
Genre1	Neil Diamond
Genre0	Pyotr Ilyich Tchaikovsky
Genre0	 London Symphony Orchestra
Genre2	Rush
Genre1	Eagles
Genre1	Barbra Streisand
Genre9	ZZ Top
Genre1	Wings
Genre7	Queen
Genre1	Genesis
Genre1	KISS
Genre2	Genesis
Genre1	KISS
Genre2	Wings
Genre0	Elvis Presley
Genre3	Eagles
Genre9	Bob Marley & The Wailers
Genre2	Tom Waits
Genre5	Pyotr Ilyich Tchaikovsky
Genre5	 London Symphony Orchestra
Genre1	Wings
Genre4	Queen
Genre4	Waylon Jennings
Genre3	Queen
Genre3	Jimmy Buffett
Genre9	KISS
Genre9	Bob Marley & The Wailers
Genre5	Pyotr Ilyich Tchaikovsky
Genre5	 London Symphony Orchestra
Genre3	James Taylor
Genre2	James Taylor
Genre1	Judas Priest
Genre4	Grateful Dead
Genre7	Yes
Genre7	Crosby
Genre3	Fleetwood Mac
Genre1	Eric Clapton
Genre3	KISS
Genre0	Eric Clapton
Genre1	Aerosmith
Genre4	Townes Van Zandt
Genre2	James Taylor
Genre3	Genesis
Genre1	Ramones
Genre0	 London Philharmonic Orchestra
Genre3	The Band
Genre9	Judas Priest
Genre7	Neil Young
Genre4	Billy Joel
Genre9	Crosby
Genre1	Genesis
Genre4	Fleetwood Mac
Genre3	Ramones
Genre4	Eric Clapton
Genre2	Crosby
Genre4	Townes Van Zandt
Genre4	Bob Marley & The Wailers
Genre7	Fleetwood Mac
Genre7	Dolly Parton
Genre2	Townes Van Zandt
Genre9	Bob Marley & The Wailers
Genre3	Wings
Genre9	Wings
Genre1	Wings
Genre3	Queen
Genre4	Asha Bhosle
Genre1	Bob Dylan
Genre7	Wings
Genre1	Wings
Genre1	Bob Marley & The Wailers
Genre1	Judas Priest
Genre3	The Clash
Genre1	Johnny Cash
Genre1	AC/DC
Genre3	Genesis
Genre4	Vicente Fernández
Genre9	Bob Marley & The Wailers
Genre7	Hank Williams
Genre9	Black Sabbath
Genre1	Journey
Genre1	Townes Van Zandt
Genre1	Bob Marley & The Wailers
Genre3	Talking Heads
Genre1	Ramones
Genre1	Bob Marley & The Wailers
Genre3	Bob Dylan
Genre3	The Rolling Stones
Genre1	Judas Priest
Genre2	Bee Gees
Genre1	Aerosmith
Genre3	Neil Young
Genre9	Bee Gees
Genre1	Van Morrison
Genre9	Fleetwood Mac
Genre3	Neil Young
Genre9	The Cure
Genre3	Jimmy Buffett
Genre3	KISS
Genre4	Raffi
Genre3	The Cure
Genre3	ABBA
Genre1	Juan Gabriel
Genre3	Aerosmith
Genre3	The Cure
Genre3	Wings
Genre1	Frank Zappa
Genre9	Judas Priest
Genre1	Tom Petty and the Heartbreakers
Genre9	The Cure
Genre3	Tom Petty and the Heartbreakers
Genre1	Talking Heads
Genre3	Judas Priest
Genre9	Fleetwood Mac
Genre1	Willie Nelson
Genre1	Queen
Genre3	The Clash
Genre3	Journey
Genre4	 Jr.
Genre3	The Clash
Genre4	Vicente Fernández
Genre4	Raffi
Genre3	The Rolling Stones
Genre3	KISS
Genre9	Grateful Dead
Genre3	Dolly Parton
Genre9	KISS
Genre1	ABBA
Genre1	Eric Clapton
Genre1	The Clash
Genre7	Queen
Genre3	Ramones
Genre1	Genesis
Genre3	The Clash
Genre9	The Clash
Genre3	Journey
Genre3	The Clash
Genre3	The Cure
Genre7	Barbra Streisand
Genre3	U2
Genre9	Grateful Dead
Genre1	Queen
Genre3	Queen
Genre3	Journey
Genre1	Judas Priest
Genre3	Grateful Dead
Genre0	The Cure
Genre3	Rush
Genre1	The Who
Genre3	Def Leppard
Genre9	Marvin Gaye
Genre3	George Strait
Genre0	 Berliner Philharmoniker
Genre0	 Herbert von Karajan
Genre7	Barbra Streisand
Genre3	Bob Seger
Genre5	Bill Evans
Genre3	Rush
Genre9	The Cure
Genre5	 Berliner Philharmoniker
Genre5	 Herbert von Karajan
Genre1	Phil Collins
Genre3	Andrew Lloyd Webber
Genre1	Miles Davis
Genre2	Andrew Lloyd Webber
Genre9	The Cure
Genre3	ZZ Top
Genre3	Genesis
Genre9	The Cure
Genre3	Billy Joel
Genre0	Wolfgang Amadeus Mozart
Genre0	Wolfgang Amadeus Mozart
Genre0	 Berliner Philharmoniker
Genre0	 Herbert von Karajan
Genre1	Pink Floyd
Genre3	Phil Collins
Genre3	Rush
Genre0	Wolfgang Amadeus Mozart
Genre7	ABBA
Genre5	John Williams
Genre5	 London Symphony Orchestra
Genre9	Led Zeppelin
Genre1	Alabama
Genre9	Chicago
Genre3	Hank Williams
Genre3	 Jr.
Genre1	Queen
Genre3	Queen
Genre7	Willie Nelson
Genre4	Johann Sebastian Bach
Genre1	Phil Collins
Genre1	Fleetwood Mac
Genre3	Queen
Genre9	Prince
Genre7	Queen
Genre4	Juan Gabriel
Genre1	Tom Petty and the Heartbreakers
Genre3	Talking Heads
Genre0	Maurice Ravel
Genre9	Neil Young
Genre2	 Jr.
Genre7	Merle Haggard
Genre1	The Cure
Genre9	Genesis
Genre3	Steely Dan
Genre1	Queen
Genre7	Crosby
Genre9	Steely Dan
Genre9	U2
Genre3	Aretha Franklin
Genre9	Def Leppard
Genre9	U2
Genre1	U2
Genre1	Bob Dylan
Genre1	Def Leppard
Genre1	AC/DC
Genre1	The Rolling Stones
Genre9	David Bowie
Genre9	Def Leppard
Genre1	Bob Dylan
Genre1	Yes
Genre9	U2
Genre9	Elton John
Genre7	Andrew Lloyd Webber
Genre3	Stevie Ray Vaughan
Genre7	Andrew Lloyd Webber
Genre1	U2
Genre1	U2
Genre1	Los Bukis
Genre4	Los Tigres Del Norte
Genre3	Judas Priest
Genre4	Los Tigres Del Norte
Genre3	Los Bukis
Genre3	Los Bukis
Genre6	Red Hot Chili Peppers
Genre9	Stevie Ray Vaughan
Genre9	Chicago
Genre7	Barbra Streisand
Genre3	Stevie Ray Vaughan
Genre3	Daryl Hall & John Oates
Genre8	Red Hot Chili Peppers
Genre1	Los Tigres Del Norte
Genre5	Wolfgang Amadeus Mozart
Genre1	Los Bukis
Genre0	Ennio Morricone
Genre3	Chicago
Genre3	KISS
Genre4	José Alfredo Jimenez
Genre3	U2
Genre1	Stevie Wonder
Genre1	KISS
Genre1	Los Tigres Del Norte
Genre3	Los Tigres Del Norte
Genre1	Metallica
Genre1	U2
Genre0	John Williams
Genre9	Madonna
Genre3	Tom Petty and the Heartbreakers
Genre3	Stevie Ray Vaughan
Genre8	Red Hot Chili Peppers
Genre3	Waylon Jennings
Genre1	Tom Petty and the Heartbreakers
Genre7	Leonard Bernstein
Genre3	Billy Joel
Genre9	Depeche Mode
Genre7	Billy Joel
Genre9	Iron Maiden
Genre1	The Cure
Genre3	James Taylor
Genre3	Steely Dan
Genre1	R.E.M.
Genre3	Billy Joel
Genre9	Iron Maiden
Genre3	Billy Joel
Genre3	The Cure
Genre2	Depeche Mode
Genre9	Iron Maiden
Genre1	AC/DC
Genre3	George Strait
Genre3	Los Bukis
Genre9	 Jr.
Genre9	The Cure
Genre3	Luis Miguel
Genre4	Johnny Cash
Genre3	Talking Heads
Genre7	Depeche Mode
Genre4	Prince
Genre3	R.E.M.
Genre3	Prince
Genre1	Talking Heads
Genre3	Madonna
Genre0	Claude Debussy
Genre1	Bruce Springsteen
Genre3	Madonna
Genre9	Metallica
Genre4	George Strait
Genre7	Bruce Springsteen
Genre7	Neil Diamond
Genre1	Chicago
Genre4	John Prine
Genre3	R.E.M.
Genre3	R.E.M.
Genre0	Ennio Morricone
Genre3	Bruce Springsteen
Genre2	Andrew Lloyd Webber
Genre3	The Cure
Genre7	Michael Jackson
Genre3	Rush
Genre3	U2
Genre1	The Cure
Genre3	The Smiths
Genre9	The Smiths
Genre7	Townes Van Zandt
Genre9	Rush
Genre2	Stan Getz
Genre3	Fleetwood Mac
Genre7	Nina Simone
Genre2	Fleetwood Mac
Genre3	Aerosmith
Genre9	Tom Waits
Genre9	Fleetwood Mac
Genre1	U2
Genre5	Stan Getz
Genre3	Stevie Wonder
Genre1	U2
Genre1	The Cure
Genre9	Def Leppard
Genre7	Dolly Parton
Genre2	Stevie Wonder
Genre9	The Cure
Genre7	Bruce Springsteen
Genre1	Fleetwood Mac
Genre1	Van Morrison
Genre8	Metallica
Genre1	George Strait
Genre0	Ludwig van Beethoven
Genre5	Ludwig van Beethoven
Genre0	Ludwig van Beethoven
Genre9	Pink Floyd
Genre3	KISS
Genre7	Barbra Streisand
Genre3	Luis Miguel
Genre7	Barbra Streisand
Genre3	The Beatles
Genre4	Antonio Aguilar
Genre3	Pink Floyd
Genre0	Stan Getz
Genre1	The Beatles
Genre9	Pink Floyd
Genre7	Antonio Aguilar
Genre8	Talking Heads
Genre4	The Beatles
Genre7	José Alfredo Jimenez
Genre3	Prince
Genre4	Johann Sebastian Bach
Genre3	Dizzy Gillespie
Genre3	Los Tigres Del Norte
Genre1	Chet Baker
Genre4	Johann Sebastian Bach
Genre1	Jimmy Buffett
Genre7	Chet Baker
Genre3	Vicente Fernández
Genre6	Red Hot Chili Peppers
Genre1	Grateful Dead
Genre3	The Rolling Stones
Genre0	Franz Schubert
Genre1	George Strait
Genre9	Mariah Carey
Genre0	John Williams
Genre3	Madonna
Genre0	Wolfgang Amadeus Mozart
Genre2	 Philadelphia Orchestra
Genre1	George Strait
Genre0	Depeche Mode
Genre7	Ludwig van Beethoven
Genre3	Jimmy Buffett
Genre0	John Williams
Genre1	Phil Collins
Genre1	The Cure
Genre1	Waylon Jennings
Genre0	Robert Schumann
Genre9	The Isley Brothers
Genre1	Alan Jackson
Genre9	Bob Marley & The Wailers
Genre3	Van Halen
Genre1	Antonio Aguilar
Genre6	Red Hot Chili Peppers
Genre3	John Prine
Genre1	Andrew Lloyd Webber
Genre8	Sublime
Genre7	James Taylor
Genre1	Sublime
Genre9	Sublime
Genre4	Antonio Aguilar
Genre7	Nirvana
Genre9	Nirvana
Genre3	Queen
Genre1	Green Day
Genre0	John Williams
Genre1	Sublime
Genre3	Green Day
Genre1	Alan Jackson
Genre1	Red Hot Chili Peppers
Genre1	Green Day
Genre9	Nirvana
Genre3	Los Bukis
Genre9	Queen
Genre9	Madonna
Genre8	Red Hot Chili Peppers
Genre3	Jimmy Buffett
Genre3	Queen
Genre3	ZZ Top
Genre0	Frédéric Chopin
Genre7	Jimmy Buffett
Genre4	Beastie Boys
Genre1	ZZ Top
Genre1	Vicente Fernández
Genre3	Green Day
Genre1	Queen
Genre1	Los Tigres Del Norte
Genre2	Billie Holiday
Genre1	Los Tigres Del Norte
Genre1	Nirvana
Genre1	Nirvana
Genre6	2Pac
Genre7	John Williams
Genre1	Joan Sebastian
Genre8	Prince
Genre1	Los Tigres Del Norte
Genre9	Metallica
Genre3	Joan Sebastian
Genre3	Nirvana
Genre3	James Taylor
Genre1	Aerosmith
Genre1	George Strait
Genre1	Nirvana
Genre8	2Pac
Genre0	Richard Wagner
Genre0	 Wiener Philharmoniker
Genre9	Beastie Boys
Genre0	Wolfgang Amadeus Mozart
Genre6	Sublime
Genre1	Los Tigres Del Norte
Genre7	Wolfgang Amadeus Mozart
Genre1	Bob Seger
Genre6	The Notorious B.I.G.
Genre9	Marvin Gaye
Genre7	Johnny Cash
Genre8	The Notorious B.I.G.
Genre9	Luis Miguel
Genre1	Prince
Genre1	Luis Miguel
Genre0	Wolfgang Amadeus Mozart
Genre9	Michael Jackson
Genre1	Los Tigres Del Norte
Genre3	Green Day
Genre2	Michael Jackson
Genre1	Alan Jackson
Genre3	Michael Jackson
Genre5	 London Symphony Orchestra
Genre1	George Strait
Genre1	Pink Floyd
Genre9	Michael Jackson
Genre0	 London Symphony Orchestra
Genre7	Pink Floyd
Genre4	Hank Williams
Genre8	Sublime
Genre7	Joan Sebastian
Genre2	Dean Martin
Genre3	Sublime
Genre9	Van Halen
Genre4	Marty Robbins
Genre1	Sublime
Genre9	Jimi Hendrix
Genre3	Green Day
Genre8	The Notorious B.I.G.
Genre2	Johann Sebastian Bach
Genre1	Green Day
Genre3	blink-182
Genre3	David Bowie
Genre8	JAY-Z
Genre8	2Pac
Genre3	Metallica
Genre3	Fleetwood Mac
Genre7	Mariah Carey
Genre9	Jimi Hendrix
Genre8	Green Day
Genre3	Green Day
Genre1	Luis Miguel
Genre1	Mariah Carey
Genre1	2Pac
Genre3	Metallica
Genre8	JAY-Z
Genre9	Metallica
Genre3	R.E.M.
Genre8	 Lil Wayne
Genre1	Metallica
Genre3	Madonna
Genre4	Hank Williams
Genre3	Beastie Boys
Genre4	Sublime
Genre3	Metallica
Genre1	JAY-Z
Genre7	George Frideric Handel
Genre6	Eminem
Genre8	Eminem
Genre2	Eminem
Genre9	Red Hot Chili Peppers
Genre8	Eminem
Genre9	Metallica
Genre0	Wolfgang Amadeus Mozart
Genre2	Julie London
Genre7	Red Hot Chili Peppers
Genre1	John Prine
Genre8	Beastie Boys
Genre1	Green Day
Genre3	Iron Maiden
Genre3	Judas Priest
Genre1	Linkin Park
Genre4	Los Tigres Del Norte
Genre9	Linkin Park
Genre0	John Williams
Genre1	Los Tigres Del Norte
Genre7	John Williams
Genre3	Michael Jackson
Genre7	Mariah Carey
Genre1	Mariah Carey
Genre9	The Notorious B.I.G.
Genre6	JAY-Z
Genre1	Los Tigres Del Norte
Genre8	Prince
Genre8	JAY-Z
Genre8	JAY-Z
Genre9	Red Hot Chili Peppers
Genre7	Franz Joseph Haydn
Genre9	Elvis Presley
Genre0	John Williams
Genre3	The Band
Genre1	Linkin Park
Genre9	U2
Genre9	Red Hot Chili Peppers
Genre1	Stevie Ray Vaughan
Genre6	Linkin Park
Genre9	Linkin Park
Genre9	Grateful Dead
Genre9	Iron Maiden
Genre1	Hank Williams
Genre1	 Jr.
Genre2	Eagles
Genre1	Beyoncé
Genre3	Eagles
Genre3	Phil Collins
Genre1	Alan Jackson
Genre1	Hank Williams
Genre1	 Jr.
Genre9	Linkin Park
Genre1	Alabama
Genre3	George Strait
Genre9	The Isley Brothers
Genre1	The Isley Brothers
Genre3	Talking Heads
Genre3	George Strait
Genre8	Eminem
Genre1	John Prine
Genre9	Mariah Carey
Genre1	Crosby
Genre8	Beastie Boys
Genre8	Lil Wayne
Genre9	Los Tigres Del Norte
Genre1	John Prine
Genre1	Madonna
Genre9	Red Hot Chili Peppers
Genre0	Ludwig van Beethoven
Genre1	Journey
Genre1	Red Hot Chili Peppers
Genre3	Journey
Genre7	Alan Jackson
Genre9	Red Hot Chili Peppers
Genre6	 Lil Wayne
Genre1	Journey
Genre8	 Jr.
Genre9	Red Hot Chili Peppers
Genre2	Led Zeppelin
Genre1	Led Zeppelin
Genre9	Led Zeppelin
Genre6	The Notorious B.I.G.
Genre3	Waylon Jennings
Genre7	Aretha Franklin
Genre1	The Doors
Genre8	 Lil Wayne
Genre9	 Lil Wayne
Genre1	The Notorious B.I.G.
Genre3	Beyoncé
Genre2	 London Philharmonic Orchestra
Genre6	Lil Wayne
Genre3	Kenny Chesney
Genre1	Joan Sebastian
Genre1	ABBA
Genre6	 Lil Wayne
Genre1	John Mayer
Genre9	John Mayer
Genre1	Taylor Swift
Genre7	John Mayer
Genre9	John Mayer
Genre3	Madonna
Genre9	Nirvana
Genre3	Nirvana
Genre1	John Mayer
Genre1	Madonna
Genre6	Eminem
Genre8	Eminem
Genre8	JAY-Z
Genre1	Kenny Chesney
Genre3	Green Day
Genre1	Mariah Carey
Genre7	Taylor Swift
Genre3	AC/DC
Genre0	Sergei Rachmaninoff
Genre8	Drake
Genre3	Alan Jackson
Genre0	Franz Liszt
Genre6	JAY-Z
Genre6	JAY-Z
Genre8	Lil Wayne
Genre8	Mac Miller
Genre8	JAY-Z
Genre1	George Strait
Genre1	George Strait
Genre4	John Prine
Genre9	 Lil Wayne
Genre1	Linkin Park
Genre3	Merle Haggard
Genre3	Taylor Swift
Genre3	Lana Del Rey
Genre1	Taylor Swift
Genre2	Lana Del Rey
Genre8	The Weeknd
Genre6	 Lil Wayne
Genre0	 London Philharmonic Orchestra
Genre9	Lana Del Rey
Genre6	Mac Miller
Genre6	The Weeknd
Genre2	Lana Del Rey
Genre9	Lana Del Rey
Genre8	JAY-Z
Genre9	The Weeknd
Genre8	 Drake
Genre2	Johnny Cash
Genre3	Beyoncé
Genre4	Johnny Cash
Genre9	Louis Prima
Genre3	The Beatles
Genre1	BTS
Genre9	BTS
Genre8	 Lil Wayne
Genre3	Juan Gabriel
Genre9	BTS
Genre1	BTS
Genre7	Kanye West
Genre6	Mac Miller
Genre6	 Lil Wayne
Genre5	John Williams
Genre6	Lil Uzi Vert
Genre3	Mac Miller
Genre1	John Mayer
Genre9	Red Hot Chili Peppers
Genre8	Beyoncé
Genre6	Drake
Genre1	Red Hot Chili Peppers
Genre8	Lil Uzi Vert
Genre3	John Mayer
Genre6	Drake
Genre6	Lil Uzi Vert
Genre8	Lil Uzi Vert
Genre7	Taylor Swift
Genre6	Lil Uzi Vert
Genre6	 Drake
Genre6	 Lil Wayne
Genre3	BTS
Genre8	Lil Wayne
Genre6	Lil Wayne
Genre3	BTS
Genre8	Lil Wayne
Genre8	Drake
Genre9	BTS
Genre8	 Lil Wayne
Genre9	Kanye West
Genre9	Kanye West
Genre7	Lana Del Rey
Genre9	Kanye West
Genre8	Lil Wayne
Genre8	Lil Uzi Vert
Genre3	Joan Sebastian
Genre3	BTS
Genre8	Eminem
Genre8	Eminem
Genre0	 Andrés Segovia
Genre4	Francisco Canaro
Genre4	 Charlo
Genre0	Francisco Canaro
Genre4	Francisco Canaro
Genre0	Markos Vamvakaris
Genre0	Francisco Canaro
Genre4	Ignacio Corsini
Genre0	Giorgos Papasideris
Genre0	Ignacio Corsini
Genre0	Francisco Canaro
Genre0	 Charlo
Genre2	Roza Eskenazi
Genre4	Francisco Canaro
Genre4	 Charlo
Genre5	Francisco Canaro
Genre5	 Charlo
Genre5	Francisco Canaro
Genre4	Rita Ampatzi
Genre5	Markos Vamvakaris
Genre7	Roza Eskenazi
Genre7	Igor Stravinsky
Genre5	Francisco Canaro
Genre0	Roza Eskenazi
Genre0	Ignacio Corsini
Genre4	Roza Eskenazi
Genre4	Francisco Canaro
Genre4	 Charlo
Genre0	Markos Vamvakaris
Genre7	Igor Stravinsky
Genre4	Francisco Canaro
Genre0	Rita Ampatzi
Genre4	Ignacio Corsini
Genre2	Francisco Canaro
Genre2	 Charlo
Genre8	Эрнест Хемингуэй
Genre4	Franz Joseph Haydn
Genre4	 Pro Arte Quartet
Genre6	Эрнест Хемингуэй
Genre6	Эрнест Хемингуэй
Genre6	Эрнест Хемингуэй
Genre8	Эрнест Хемингуэй
Genre4	Franz Joseph Haydn
Genre4	 Pro Arte Quartet
Genre8	Эрнест Хемингуэй
Genre6	Эрнест Хемингуэй
Genre6	Эрнест Хемингуэй
Genre2	Franz Joseph Haydn
Genre2	 Pro Arte Quartet
Genre6	Эрнест Хемингуэй
Genre4	Lead Belly
Genre4	Franz Joseph Haydn
Genre4	 Pro Arte Quartet
Genre6	Эрнест Хемингуэй
Genre2	Lead Belly
Genre5	Johannes Brahms
Genre5	 Karl Böhm
Genre5	 Staatskapelle Dresden
Genre4	Sinclair Lewis
Genre4	 Frank Arnold
Genre0	Franz Schubert
Genre0	 Karl Böhm
Genre0	 Staatskapelle Dresden
Genre6	Эрнест Хемингуэй
Genre4	Franz Joseph Haydn
Genre4	 Pro Arte Quartet
Genre0	Richard Wagner
Genre0	 Karl Böhm
Genre0	 Staatskapelle Dresden
Genre4	Lead Belly
Genre4	Francisco Canaro
Genre4	 Roberto Maida
Genre4	Sinclair Lewis
Genre4	 Frank Arnold
Genre4	Francisco Canaro
Genre4	 Roberto Maida
Genre8	Эрнест Хемингуэй
Genre7	Franz Joseph Haydn
Genre7	 Pro Arte Quartet
Genre6	Эрнест Хемингуэй
Genre4	Sinclair Lewis
Genre4	 Frank Arnold
Genre7	Richard Wagner
Genre7	 Karl Böhm
Genre7	 Staatskapelle Dresden
Genre0	Franz Joseph Haydn
Genre0	 Pro Arte Quartet
Genre2	Sinclair Lewis
Genre2	 Frank Arnold
Genre0	Richard Wagner
Genre0	 Karl Böhm
Genre0	 Staatskapelle Dresden
Genre7	Franz Joseph Haydn
Genre7	 Pro Arte Quartet
Genre0	Johannes Brahms
Genre0	 Karl Böhm
Genre0	 Staatskapelle Dresden
Genre8	Эрнест Хемингуэй
Genre4	Sinclair Lewis
Genre4	 Frank Arnold
Genre4	Sinclair Lewis
Genre4	 Frank Arnold
Genre4	Sinclair Lewis
Genre4	 Frank Arnold
Genre7	Franz Joseph Haydn
Genre7	 Pro Arte Quartet
Genre8	Эрнест Хемингуэй
Genre7	Franz Joseph Haydn
Genre7	 Pro Arte Quartet
Genre6	Эрнест Хемингуэй
Genre2	Lead Belly
Genre2	Sinclair Lewis
Genre2	 Frank Arnold
Genre2	 Karl Böhm
Genre2	 Staatskapelle Dresden
Genre8	Эрнест Хемингуэй
Genre2	Lead Belly
Genre4	Sinclair Lewis
Genre4	 Frank Arnold
Genre4	Lead Belly
Genre0	Lead Belly
Genre2	Sinclair Lewis
Genre2	 Frank Arnold
Genre8	Эрнест Хемингуэй
Genre7	Franz Joseph Haydn
Genre7	 Pro Arte Quartet
Genre4	Sinclair Lewis
Genre4	 Frank Arnold
Genre4	Sinclair Lewis
Genre4	 Frank Arnold
Genre8	Эрнест Хемингуэй
Genre6	Эрнест Хемингуэй
Genre6	Эрнест Хемингуэй
Genre6	Эрнест Хемингуэй
Genre8	Эрнест Хемингуэй
Genre8	Эрнест Хемингуэй
Genre2	Igor Stravinsky
Genre2	 New York Philharmonic
Genre2	 Columbia Symphony Orchestra
Genre6	Эрнест Хемингуэй
Genre4	Giorgos Papasideris
Genre4	Giorgos Papasideris
Genre6	Эрнест Хемингуэй
Genre4	Markos Vamvakaris
Genre8	Эрнест Хемингуэй
Genre6	Эрнест Хемингуэй
Genre6	Эрнест Хемингуэй
